global_step,experience_step,rewards,stockouts,waste,delta,critic_loss,entropy_adjusted,actor_loss
19602,32,0.43197089433670044,0.025284091010689735,0.008509889245033264,0.23009902238845825,0.040639374405145645,1.1669787909340812e-06,6.723399792463169e-07
19603,32,0.5118381977081299,0.027982953935861588,0.007748019881546497,0.3183886408805847,0.057195939123630524,1.1748090855689952e-06,6.132624434940226e-07
19604,32,0.5371479392051697,0.010227272287011147,0.00791937392205,0.33908340334892273,0.060791052877902985,9.85339397630014e-07,5.032437684349134e-07
19605,32,0.545854926109314,0.006960227154195309,0.007895133458077908,0.34700098633766174,0.06245401129126549,1.5467081766473711e-06,9.273098271478375e-07
19606,32,0.533899188041687,0.01193181797862053,0.00779278390109539,0.3344927728176117,0.0594332255423069,1.277809474231617e-06,8.817401067062747e-07
19607,32,0.5377491116523743,0.00937500037252903,0.007883344776928425,0.3399769961833954,0.06053599715232849,1.0668443337635836e-06,4.698675581948919e-07
19608,32,0.5458716750144958,0.004403409082442522,0.007986693643033504,0.34844985604286194,0.06218878552317619,1.239345692738425e-06,7.792539804540866e-07
19609,32,0.5499173402786255,0.0032670453656464815,0.008054717443883419,0.35073137283325195,0.06267596036195755,9.522496497993416e-07,6.058251642571122e-07
19610,32,0.5426358580589294,0.005255681928247213,0.007966564036905766,0.34351009130477905,0.06059702858328819,1.4573691942132427e-06,1.0691572924770298e-06
19611,32,0.5516615509986877,0.0032670453656464815,0.008037748746573925,0.3527011275291443,0.06345570087432861,1.028268002301047e-06,5.291259412842919e-07
19612,32,0.5450946688652039,0.003409090917557478,0.008068758063018322,0.3470405638217926,0.06152326986193657,1.0364888112235349e-06,5.96376935391163e-07
19613,32,0.5506382584571838,0.003977272659540176,0.008019969798624516,0.35272645950317383,0.0636448934674263,1.1750993280656985e-06,8.85764961822133e-07
19614,32,0.5483161807060242,0.002698863623663783,0.008116478100419044,0.3496483564376831,0.062207065522670746,7.834622692826088e-07,5.155649205335067e-07
19615,32,0.5464553236961365,0.0021306818816810846,0.008211780339479446,0.34797167778015137,0.061443399637937546,7.880183261477214e-07,3.598822786443634e-07
19616,32,0.5528311133384705,0.001704545458778739,0.008227693848311901,0.3545858860015869,0.063661128282547,1.1929647598662996e-06,6.565073249475972e-07
19617,32,0.5463718175888062,0.000994318164885044,0.00819640513509512,0.3473593592643738,0.060983967036008835,6.505047167593148e-07,4.19938800177988e-07
19618,32,0.5536448955535889,0.0012784090358763933,0.008392750285565853,0.35523930191993713,0.06386258453130722,5.626704364658508e-07,2.9806224688400107e-07
19619,32,0.5491963624954224,0.0007102272938936949,0.008257606066763401,0.34994950890541077,0.061841998249292374,1.2841713896705187e-06,7.66335062962753e-07
19620,32,0.5435475707054138,0.0011363636003807187,0.008368857204914093,0.3445889949798584,0.060080502182245255,9.179810831483337e-07,3.988178036706813e-07
19621,32,0.5491628050804138,0.0008522727293893695,0.008276047185063362,0.350881963968277,0.06218130886554718,3.913303885383357e-07,1.7116722972332354e-07
19622,32,0.547115683555603,0.000994318164885044,0.008387095294892788,0.34863704442977905,0.06145752966403961,8.659108061692677e-07,4.4482803218670597e-07
19623,32,0.548008143901825,0.0005681818001903594,0.008519456721842289,0.3489249348640442,0.06150393933057785,5.490616103998036e-07,2.484164838278957e-07
19624,32,0.5466525554656982,0.0002840909000951797,0.0084493113681674,0.34803396463394165,0.061142515391111374,1.1162567261635559e-06,7.394720000775123e-07
19625,32,0.5410603880882263,0.00042613636469468474,0.008397874422371387,0.3426486849784851,0.05933167785406113,6.524660420836881e-07,3.70945485883567e-07
19626,32,0.5450258255004883,0.00014204545004758984,0.008396102115511894,0.3462347984313965,0.06052340567111969,6.114966595305305e-07,3.6867655239802843e-07
19627,32,0.5419092178344727,0.00014204545004758984,0.008476092480123043,0.34315305948257446,0.05936641991138458,9.252438530893414e-07,6.36722973013093e-07
19628,32,0.5298183560371399,0.0,0.008709343150258064,0.331149697303772,0.05528696998953819,8.506747803949111e-07,4.738244854252116e-07
19629,32,0.5153972506523132,0.00014204545004758984,0.008853965438902378,0.3168812692165375,0.05081558972597122,6.284799383138306e-07,2.4186130076486734e-07
19630,32,0.5258117318153381,0.0002840909000951797,0.008792282082140446,0.3273549973964691,0.05425691604614258,7.38516916953813e-07,4.806352649211476e-07
19631,32,0.5242942571640015,0.0002840909000951797,0.00897656474262476,0.3256048858165741,0.053599629551172256,7.401009156637883e-07,4.3660224946506787e-07
19632,32,0.5274463891983032,0.00014204545004758984,0.008997224271297455,0.32868507504463196,0.054647427052259445,6.615209713345394e-07,2.3489145917210408e-07
19633,32,0.49856817722320557,0.0,0.009164232760667801,0.29967546463012695,0.045420557260513306,5.664704758601147e-07,2.718575444760063e-07
19634,8,0.4867793619632721,0.0,0.009283218532800674,0.28856727480888367,0.04224121943116188,8.429825015809911e-07,1.09125487313122e-07
