global_step,experience_step,rewards,stockouts,waste,delta,critic_loss,entropy_adjusted,actor_loss
10692,32,0.4243812561035156,0.02187499962747097,0.009682792238891125,0.30942532420158386,0.06148349121212959,1.629453663554159e-06,1.0073831617773976e-06
10693,32,0.5117638111114502,0.02457386441528797,0.008843357674777508,0.40354347229003906,0.08849828690290451,1.9178194179403363e-06,1.639644438000687e-06
10694,32,0.5291192531585693,0.008380682207643986,0.0092189135029912,0.41837289929389954,0.09093023091554642,1.919171609188197e-06,1.5284019809769234e-06
10695,32,0.542468249797821,0.005823863670229912,0.009198332205414772,0.43029358983039856,0.0946686640381813,2.0072895949851954e-06,1.895062041512574e-06
10696,32,0.5299931764602661,0.008522727526724339,0.009109078906476498,0.4181061387062073,0.09074034541845322,1.910355194922886e-06,1.6078404314612271e-06
10697,32,0.5332899689674377,0.005823863670229912,0.009360910393297672,0.4217003583908081,0.09109162539243698,2.0480656530708075e-06,1.7642100829107221e-06
10698,32,0.5451802015304565,0.0038352273404598236,0.009372438304126263,0.43366941809654236,0.09562301635742188,1.7333196637991932e-06,1.6257857851087465e-06
10699,32,0.5456193685531616,0.0025568180717527866,0.009412220679223537,0.4340057969093323,0.09537998586893082,1.8343969259149162e-06,1.7486787555753835e-06
10700,32,0.544441819190979,0.004403409082442522,0.009364829398691654,0.4317862093448639,0.09492917358875275,2.1319558527466143e-06,1.6516281675649225e-06
10701,32,0.5499163269996643,0.002698863623663783,0.009351301938295364,0.43796607851982117,0.0971905067563057,1.9840115328406682e-06,1.9167280242982088e-06
10702,32,0.5423700213432312,0.002698863623663783,0.00946229137480259,0.43140625953674316,0.09440647810697556,1.6721696738386527e-06,1.3414201021078043e-06
10703,32,0.5464188456535339,0.0025568180717527866,0.0094666238874197,0.4352940618991852,0.09607651084661484,2.2277183688856894e-06,2.1309188014129177e-06
10704,32,0.5429309010505676,0.0011363636003807187,0.009550758637487888,0.4309749901294708,0.09377829730510712,1.7765742086339742e-06,1.7442454236515914e-06
10705,32,0.5486783981323242,0.0022727272007614374,0.009603273123502731,0.4375339150428772,0.09680674970149994,1.6439032606285764e-06,1.7551678865856957e-06
10706,32,0.5446875095367432,0.0011363636003807187,0.00959103088825941,0.4327504634857178,0.09449653327465057,2.0362417672004085e-06,1.8330423472434632e-06
10707,32,0.5459876656532288,0.0007102272938936949,0.00962770078331232,0.433932900428772,0.09496001899242401,1.7672055037110113e-06,1.4803341628066846e-06
10708,32,0.5449922680854797,0.00042613636469468474,0.009681961499154568,0.43356573581695557,0.0947079062461853,1.678138005445362e-06,1.7243356751350802e-06
10709,32,0.5442135334014893,0.0002840909000951797,0.009884541854262352,0.43164366483688354,0.09385526180267334,1.6027746596591896e-06,1.5803395854163682e-06
10710,32,0.5443609356880188,0.0011363636003807187,0.009774604812264442,0.4321834146976471,0.09432054311037064,1.2920320386911044e-06,1.0341841516492423e-06
10711,32,0.5366944670677185,0.0005681818001903594,0.009737656451761723,0.4253665506839752,0.09122638404369354,2.2803963020123774e-06,2.2317567527352367e-06
10712,32,0.5451014041900635,0.0008522727293893695,0.009730122052133083,0.4329540729522705,0.09452158212661743,1.443673568246595e-06,1.4863842352497159e-06
10713,32,0.5453426837921143,0.0002840909000951797,0.009789432398974895,0.4329719841480255,0.09438508749008179,1.401278723278665e-06,7.663946348657191e-07
10714,32,0.5461158156394958,0.00014204545004758984,0.009897091425955296,0.4334067702293396,0.09459478408098221,2.1052362626505783e-06,2.017555743805133e-06
10715,32,0.5401847958564758,0.00014204545004758984,0.009855272248387337,0.42822951078414917,0.09231078624725342,2.1795974589622347e-06,2.280329908899148e-06
10716,32,0.5453349947929382,0.00014204545004758984,0.009891919791698456,0.4333035349845886,0.09454277902841568,1.958133225343772e-06,1.9234428236813983e-06
10717,32,0.5403342247009277,0.00014204545004758984,0.009895569644868374,0.42827993631362915,0.092380590736866,1.8300003148397082e-06,1.519541910965927e-06
10718,32,0.5011199712753296,0.00014204545004758984,0.010347902774810791,0.3888724446296692,0.07631624490022659,1.1618450344030862e-06,7.649525741726393e-07
10719,32,0.5298002362251282,0.0,0.010243045166134834,0.4171851873397827,0.08760737627744675,1.6263661564153153e-06,1.527424842606706e-06
10720,32,0.5203385353088379,0.00014204545004758984,0.010320217348635197,0.40822023153305054,0.08400112390518188,1.7809763903642306e-06,1.6224130376940593e-06
10721,32,0.5237795114517212,0.0,0.010263257659971714,0.4114636480808258,0.08545972406864166,1.77141646418022e-06,2.055732011285727e-06
10722,32,0.5192157030105591,0.0,0.010202123783528805,0.40682148933410645,0.08348290622234344,1.2769688737535034e-06,1.0486759265404544e-06
10723,32,0.5189528465270996,0.00014204545004758984,0.010368439368903637,0.4066248834133148,0.08349563926458359,1.3651474546350073e-06,1.3159021818864858e-06
10724,8,0.5025380849838257,0.0,0.010649282485246658,0.39064258337020874,0.07716631144285202,8.877866548573365e-07,4.653742564642016e-07
