global_step,experience_step,rewards,stockouts,waste,delta,critic_loss,entropy_adjusted,actor_loss
12936,32,0.42277809977531433,0.023153409361839294,0.009495333768427372,0.28514206409454346,0.05499941110610962,1.621697265363764e-06,1.1920055840164423e-06
12937,32,0.5115361213684082,0.025710226967930794,0.00868617370724678,0.38167890906333923,0.0799267590045929,1.5746539929750725e-06,1.0225614914816106e-06
12938,32,0.5287550687789917,0.008522727526724339,0.008834725245833397,0.3954995572566986,0.08136552572250366,1.840341383285704e-06,1.4652825939265313e-06
12939,32,0.543969988822937,0.005823863670229912,0.008976041339337826,0.41046303510665894,0.0861496701836586,1.4976291140555986e-06,1.041809127855231e-06
12940,32,0.5334759950637817,0.00937500037252903,0.008800368756055832,0.39883139729499817,0.08289200067520142,1.7473563502790057e-06,1.2340266266619437e-06
12941,32,0.5355344414710999,0.006960227154195309,0.009004763327538967,0.401981920003891,0.08288000524044037,2.123020522049046e-06,2.068506546493154e-06
12942,32,0.5419992208480835,0.003409090917557478,0.00911323819309473,0.40846168994903564,0.08478249609470367,2.053115849776077e-06,1.938224386321963e-06
12943,32,0.5506494641304016,0.002414772752672434,0.009027454070746899,0.417011022567749,0.0880659893155098,1.5850667978156707e-06,1.4159746797304251e-06
12944,32,0.5462788939476013,0.004403409082442522,0.008972602896392345,0.4127723276615143,0.08677814155817032,1.4496986295853276e-06,1.1990091479674447e-06
12945,32,0.5504345297813416,0.0025568180717527866,0.00903150625526905,0.41685909032821655,0.08798493444919586,1.5827035895199515e-06,1.278705099139188e-06
12946,32,0.5481934547424316,0.0025568180717527866,0.009087174199521542,0.4146384596824646,0.08717110008001328,1.526615051261615e-06,1.4748864032299025e-06
12947,32,0.5409919023513794,0.0031250000465661287,0.009143021889030933,0.4076964259147644,0.08436743915081024,1.8931187923953985e-06,1.304318743677868e-06
12948,32,0.5464408993721008,0.001704545458778739,0.009298712946474552,0.41229650378227234,0.0859275534749031,1.7781177348297206e-06,1.6799699551484082e-06
12949,32,0.5504588484764099,0.001988636329770088,0.00930003821849823,0.4169093668460846,0.08791155368089676,1.3641694067700882e-06,1.2171400385341258e-06
12950,32,0.5468788743019104,0.0011363636003807187,0.009238002821803093,0.41297855973243713,0.08605480194091797,1.5914109781078878e-06,1.150314460574009e-06
12951,32,0.5481409430503845,0.000994318164885044,0.009460746310651302,0.41440117359161377,0.08662712574005127,1.2724769931082847e-06,1.246674514732149e-06
12952,32,0.5447852611541748,0.0008522727293893695,0.009550129063427448,0.4109950065612793,0.08515547215938568,7.748843700028374e-07,5.531386477741762e-07
12953,32,0.5460754036903381,0.0005681818001903594,0.009458040818572044,0.41283395886421204,0.08591531962156296,2.0378022327349754e-06,2.004429006774444e-06
12954,32,0.5391159057617188,0.0007102272938936949,0.009563885629177094,0.4050349295139313,0.08272789418697357,1.5685667449361063e-06,1.2042276011925424e-06
12955,32,0.5378514528274536,0.0008522727293893695,0.009614705108106136,0.40391895174980164,0.0823201984167099,1.063636318576755e-06,8.706941230229859e-07
12956,32,0.5456633567810059,0.000994318164885044,0.009580201469361782,0.41162899136543274,0.08546087145805359,9.155386351267225e-07,6.331210897769779e-07
12957,32,0.5517145395278931,0.0002840909000951797,0.009464610368013382,0.4178675711154938,0.08793369680643082,9.972637826649589e-07,8.672253102304239e-07
12958,32,0.5493336319923401,0.00014204545004758984,0.009632897563278675,0.4152042865753174,0.08679082244634628,1.1566474995561293e-06,8.010454735085659e-07
12959,32,0.5426737666130066,0.00014204545004758984,0.009657957591116428,0.40854567289352417,0.08398926258087158,1.2156344837421784e-06,8.485792477586074e-07
12960,32,0.5360778570175171,0.00014204545004758984,0.009758258238434792,0.40227460861206055,0.08149734139442444,1.3069335409454652e-06,9.493721790931886e-07
12961,32,0.5350022315979004,0.00014204545004758984,0.009761671535670757,0.40042969584465027,0.08088076859712601,1.2829201523345546e-06,1.346100702903641e-06
12962,32,0.5250076651573181,0.0,0.01003424171358347,0.3913612961769104,0.07715319842100143,8.73910494192387e-07,6.414247195607459e-07
12963,32,0.5180703997612,0.00014204545004758984,0.009947477839887142,0.38364094495773315,0.07433100789785385,8.408460985265265e-07,6.703309054501005e-07
12964,32,0.5235723853111267,0.00014204545004758984,0.010056352242827415,0.3888601064682007,0.07633800804615021,1.2779865983247873e-06,1.073438284038275e-06
12965,32,0.5283252596855164,0.0,0.01012505404651165,0.39430251717567444,0.07837730646133423,1.0387225302110892e-06,1.0104170087288367e-06
12966,32,0.5256230235099792,0.0,0.010020383633673191,0.39163362979888916,0.07742235064506531,7.562546784356527e-07,7.342727599279897e-07
12967,32,0.513496994972229,0.0002840909000951797,0.01010760385543108,0.37915143370628357,0.07268358021974564,1.3515955288312398e-06,1.067823063749529e-06
12968,8,0.5032654404640198,0.0,0.010588637553155422,0.36998480558395386,0.06899438053369522,1.1621690418905928e-06,8.934771926760732e-07
